Index       TIME             V(Q7_3)          V(QB7_3)          V(VX7_3)           V(WL7)            V(WWLA)           V(WWLB)           V(SEL0)           V(SEL1)           V(BL3)           V(SA_IN1)          V(SAE)           V(SA_Q1)          V(SA_QB1)          V(Q7_3)           V(BL3)           V(SA_Q1)     
4551     4.55100000e-08    5.99992506e-01    5.24557947e-06    3.50859506e-06    4.93049318e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86711507e-01    6.10268977e-01    0.00000000e+00    6.10268381e-01    4.99998813e-01    5.99992506e-01    5.86711507e-01    6.10268381e-01
4552     4.55200000e-08    5.99992506e-01    5.24553398e-06    3.50857230e-06    4.93049214e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86711569e-01    6.10265199e-01    0.00000000e+00    6.10264608e-01    4.99998826e-01    5.99992506e-01    5.86711569e-01    6.10264608e-01
4553     4.55300000e-08    5.99992507e-01    5.24548849e-06    3.50854953e-06    4.93049110e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86711631e-01    6.10261421e-01    0.00000000e+00    6.10260836e-01    4.99998839e-01    5.99992507e-01    5.86711631e-01    6.10260836e-01
4554     4.55400000e-08    5.99992508e-01    5.24544300e-06    3.50852677e-06    4.93049006e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86711692e-01    6.10257643e-01    0.00000000e+00    6.10257063e-01    4.99998852e-01    5.99992508e-01    5.86711692e-01    6.10257063e-01
4555     4.55500000e-08    5.99992508e-01    5.24539752e-06    3.50850400e-06    4.93048902e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86711754e-01    6.10253865e-01    0.00000000e+00    6.10253290e-01    4.99998865e-01    5.99992508e-01    5.86711754e-01    6.10253290e-01
4556     4.55600000e-08    5.99992509e-01    5.24535203e-06    3.50848124e-06    4.93048797e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86711815e-01    6.10250086e-01    0.00000000e+00    6.10249517e-01    4.99998877e-01    5.99992509e-01    5.86711815e-01    6.10249517e-01
4557     4.55700000e-08    5.99992509e-01    5.24530654e-06    3.50845847e-06    4.93048693e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86711877e-01    6.10246308e-01    0.00000000e+00    6.10245745e-01    4.99998890e-01    5.99992509e-01    5.86711877e-01    6.10245745e-01
4558     4.55800000e-08    5.99992510e-01    5.24526106e-06    3.50843571e-06    4.93048589e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86711939e-01    6.10242530e-01    0.00000000e+00    6.10241972e-01    4.99998903e-01    5.99992510e-01    5.86711939e-01    6.10241972e-01
4559     4.55900000e-08    5.99992510e-01    5.24521557e-06    3.50841294e-06    4.93048485e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86712000e-01    6.10238752e-01    0.00000000e+00    6.10238199e-01    4.99998916e-01    5.99992510e-01    5.86712000e-01    6.10238199e-01
4560     4.56000000e-08    5.99992511e-01    5.24517008e-06    3.50839018e-06    4.93048381e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86712062e-01    6.10234974e-01    0.00000000e+00    6.10234427e-01    4.99998929e-01    5.99992511e-01    5.86712062e-01    6.10234427e-01
4561     4.56100000e-08    5.99992512e-01    5.24512459e-06    3.50836741e-06    4.93048277e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86712123e-01    6.10231196e-01    0.00000000e+00    6.10230654e-01    4.99998941e-01    5.99992512e-01    5.86712123e-01    6.10230654e-01
4562     4.56200000e-08    5.99992512e-01    5.24507911e-06    3.50834465e-06    4.93048173e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86712185e-01    6.10227417e-01    0.00000000e+00    6.10226881e-01    4.99998954e-01    5.99992512e-01    5.86712185e-01    6.10226881e-01
4563     4.56300000e-08    5.99992513e-01    5.24503362e-06    3.50832188e-06    4.93048068e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86712247e-01    6.10223639e-01    0.00000000e+00    6.10223109e-01    4.99998967e-01    5.99992513e-01    5.86712247e-01    6.10223109e-01
4564     4.56400000e-08    5.99992513e-01    5.24498813e-06    3.50829912e-06    4.93047964e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86712308e-01    6.10219861e-01    0.00000000e+00    6.10219336e-01    4.99998980e-01    5.99992513e-01    5.86712308e-01    6.10219336e-01
4565     4.56500000e-08    5.99992514e-01    5.24494265e-06    3.50827636e-06    4.93047860e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86712370e-01    6.10216083e-01    0.00000000e+00    6.10215563e-01    4.99998992e-01    5.99992514e-01    5.86712370e-01    6.10215563e-01
4566     4.56600000e-08    5.99992514e-01    5.24489716e-06    3.50825359e-06    4.93047756e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86712431e-01    6.10212305e-01    0.00000000e+00    6.10211791e-01    4.99999005e-01    5.99992514e-01    5.86712431e-01    6.10211791e-01
4567     4.56700000e-08    5.99992515e-01    5.24485167e-06    3.50823083e-06    4.93047652e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86712493e-01    6.10208527e-01    0.00000000e+00    6.10208018e-01    4.99999018e-01    5.99992515e-01    5.86712493e-01    6.10208018e-01
4568     4.56800000e-08    5.99992516e-01    5.24480619e-06    3.50820806e-06    4.93047548e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86712555e-01    6.10204748e-01    0.00000000e+00    6.10204245e-01    4.99999031e-01    5.99992516e-01    5.86712555e-01    6.10204245e-01
4569     4.56900000e-08    5.99992516e-01    5.24476070e-06    3.50818530e-06    4.93047443e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86712616e-01    6.10200970e-01    0.00000000e+00    6.10200473e-01    4.99999044e-01    5.99992516e-01    5.86712616e-01    6.10200473e-01
4570     4.57000000e-08    5.99992517e-01    5.24471521e-06    3.50816253e-06    4.93047339e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86712678e-01    6.10197192e-01    0.00000000e+00    6.10196700e-01    4.99999056e-01    5.99992517e-01    5.86712678e-01    6.10196700e-01
4571     4.57100000e-08    5.99992517e-01    5.24466972e-06    3.50813977e-06    4.93047235e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86712739e-01    6.10193414e-01    0.00000000e+00    6.10192927e-01    4.99999069e-01    5.99992517e-01    5.86712739e-01    6.10192927e-01
4572     4.57200000e-08    5.99992518e-01    5.24462424e-06    3.50811700e-06    4.93047131e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86712801e-01    6.10189636e-01    0.00000000e+00    6.10189155e-01    4.99999082e-01    5.99992518e-01    5.86712801e-01    6.10189155e-01
4573     4.57300000e-08    5.99992518e-01    5.24457875e-06    3.50809424e-06    4.93047027e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86712863e-01    6.10185858e-01    0.00000000e+00    6.10185382e-01    4.99999095e-01    5.99992518e-01    5.86712863e-01    6.10185382e-01
4574     4.57400000e-08    5.99992519e-01    5.24453326e-06    3.50807147e-06    4.93046923e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86712924e-01    6.10182079e-01    0.00000000e+00    6.10181609e-01    4.99999108e-01    5.99992519e-01    5.86712924e-01    6.10181609e-01
4575     4.57500000e-08    5.99992520e-01    5.24448778e-06    3.50804871e-06    4.93046818e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86712986e-01    6.10178301e-01    0.00000000e+00    6.10177837e-01    4.99999120e-01    5.99992520e-01    5.86712986e-01    6.10177837e-01
4576     4.57600000e-08    5.99992520e-01    5.24444229e-06    3.50802594e-06    4.93046714e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86713047e-01    6.10174523e-01    0.00000000e+00    6.10174064e-01    4.99999133e-01    5.99992520e-01    5.86713047e-01    6.10174064e-01
4577     4.57700000e-08    5.99992521e-01    5.24439680e-06    3.50800318e-06    4.93046610e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86713109e-01    6.10170745e-01    0.00000000e+00    6.10170291e-01    4.99999146e-01    5.99992521e-01    5.86713109e-01    6.10170291e-01
4578     4.57800000e-08    5.99992521e-01    5.24435132e-06    3.50798041e-06    4.93046506e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86713171e-01    6.10166967e-01    0.00000000e+00    6.10166518e-01    4.99999159e-01    5.99992521e-01    5.86713171e-01    6.10166518e-01
4579     4.57900000e-08    5.99992522e-01    5.24430583e-06    3.50795765e-06    4.93046402e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86713232e-01    6.10163189e-01    0.00000000e+00    6.10162746e-01    4.99999171e-01    5.99992522e-01    5.86713232e-01    6.10162746e-01
4580     4.58000000e-08    5.99992522e-01    5.24426034e-06    3.50793488e-06    4.93046298e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86713294e-01    6.10159410e-01    0.00000000e+00    6.10158973e-01    4.99999184e-01    5.99992522e-01    5.86713294e-01    6.10158973e-01
4581     4.58100000e-08    5.99992523e-01    5.24421485e-06    3.50791212e-06    4.93046194e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86713355e-01    6.10155632e-01    0.00000000e+00    6.10155200e-01    4.99999197e-01    5.99992523e-01    5.86713355e-01    6.10155200e-01
4582     4.58200000e-08    5.99992524e-01    5.24416937e-06    3.50788935e-06    4.93046089e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86713417e-01    6.10151854e-01    0.00000000e+00    6.10151428e-01    4.99999210e-01    5.99992524e-01    5.86713417e-01    6.10151428e-01
4583     4.58300000e-08    5.99992524e-01    5.24412388e-06    3.50786659e-06    4.93045985e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86713478e-01    6.10148076e-01    0.00000000e+00    6.10147655e-01    4.99999223e-01    5.99992524e-01    5.86713478e-01    6.10147655e-01
4584     4.58400000e-08    5.99992525e-01    5.24407839e-06    3.50784382e-06    4.93045881e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86713540e-01    6.10144298e-01    0.00000000e+00    6.10143882e-01    4.99999235e-01    5.99992525e-01    5.86713540e-01    6.10143882e-01
4585     4.58500000e-08    5.99992525e-01    5.24403291e-06    3.50782106e-06    4.93045777e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86713602e-01    6.10140520e-01    0.00000000e+00    6.10140110e-01    4.99999248e-01    5.99992525e-01    5.86713602e-01    6.10140110e-01
4586     4.58600000e-08    5.99992526e-01    5.24398742e-06    3.50779829e-06    4.93045673e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86713663e-01    6.10136741e-01    0.00000000e+00    6.10136337e-01    4.99999261e-01    5.99992526e-01    5.86713663e-01    6.10136337e-01
4587     4.58700000e-08    5.99992526e-01    5.24394193e-06    3.50777553e-06    4.93045569e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86713725e-01    6.10132963e-01    0.00000000e+00    6.10132564e-01    4.99999274e-01    5.99992526e-01    5.86713725e-01    6.10132564e-01
4588     4.58800000e-08    5.99992527e-01    5.24389645e-06    3.50775276e-06    4.93045464e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86713786e-01    6.10129185e-01    0.00000000e+00    6.10128792e-01    4.99999287e-01    5.99992527e-01    5.86713786e-01    6.10128792e-01
4589     4.58900000e-08    5.99992527e-01    5.24385096e-06    3.50773000e-06    4.93045360e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86713848e-01    6.10125407e-01    0.00000000e+00    6.10125019e-01    4.99999299e-01    5.99992527e-01    5.86713848e-01    6.10125019e-01
4590     4.59000000e-08    5.99992528e-01    5.24380547e-06    3.50770723e-06    4.93045256e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86713910e-01    6.10121629e-01    0.00000000e+00    6.10121246e-01    4.99999312e-01    5.99992528e-01    5.86713910e-01    6.10121246e-01
4591     4.59100000e-08    5.99992529e-01    5.24375998e-06    3.50768447e-06    4.93045152e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86713971e-01    6.10117851e-01    0.00000000e+00    6.10117474e-01    4.99999325e-01    5.99992529e-01    5.86713971e-01    6.10117474e-01
4592     4.59200000e-08    5.99992529e-01    5.24371450e-06    3.50766170e-06    4.93045048e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86714033e-01    6.10114072e-01    0.00000000e+00    6.10113701e-01    4.99999338e-01    5.99992529e-01    5.86714033e-01    6.10113701e-01
4593     4.59300000e-08    5.99992530e-01    5.24366901e-06    3.50763894e-06    4.93044944e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86714094e-01    6.10110294e-01    0.00000000e+00    6.10109928e-01    4.99999350e-01    5.99992530e-01    5.86714094e-01    6.10109928e-01
4594     4.59400000e-08    5.99992530e-01    5.24362352e-06    3.50761617e-06    4.93044839e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86714156e-01    6.10106516e-01    0.00000000e+00    6.10106156e-01    4.99999363e-01    5.99992530e-01    5.86714156e-01    6.10106156e-01
4595     4.59500000e-08    5.99992531e-01    5.24357804e-06    3.50759341e-06    4.93044735e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86714218e-01    6.10102738e-01    0.00000000e+00    6.10102383e-01    4.99999376e-01    5.99992531e-01    5.86714218e-01    6.10102383e-01
4596     4.59600000e-08    5.99992531e-01    5.24353255e-06    3.50757064e-06    4.93044631e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86714279e-01    6.10098960e-01    0.00000000e+00    6.10098610e-01    4.99999389e-01    5.99992531e-01    5.86714279e-01    6.10098610e-01
4597     4.59700000e-08    5.99992532e-01    5.24348706e-06    3.50754788e-06    4.93044527e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86714341e-01    6.10095182e-01    0.00000000e+00    6.10094838e-01    4.99999402e-01    5.99992532e-01    5.86714341e-01    6.10094838e-01
4598     4.59800000e-08    5.99992533e-01    5.24344158e-06    3.50752511e-06    4.93044423e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86714402e-01    6.10091403e-01    0.00000000e+00    6.10091065e-01    4.99999414e-01    5.99992533e-01    5.86714402e-01    6.10091065e-01
4599     4.59900000e-08    5.99992533e-01    5.24339609e-06    3.50750235e-06    4.93044319e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86714464e-01    6.10087625e-01    0.00000000e+00    6.10087292e-01    4.99999427e-01    5.99992533e-01    5.86714464e-01    6.10087292e-01
4600     4.60000000e-08    5.99992534e-01    5.24335060e-06    3.50747958e-06    4.93044214e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86714526e-01    6.10083847e-01    0.00000000e+00    6.10083520e-01    4.99999440e-01    5.99992534e-01    5.86714526e-01    6.10083520e-01
4601     4.60100000e-08    5.99992534e-01    5.24330511e-06    3.50745682e-06    4.93044110e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86714587e-01    6.10080069e-01    0.00000000e+00    6.10079747e-01    4.99999453e-01    5.99992534e-01    5.86714587e-01    6.10079747e-01
4602     4.60200000e-08    5.99992535e-01    5.24325963e-06    3.50743405e-06    4.93044006e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86714649e-01    6.10076291e-01    0.00000000e+00    6.10075974e-01    4.99999466e-01    5.99992535e-01    5.86714649e-01    6.10075974e-01
4603     4.60300000e-08    5.99992535e-01    5.24321414e-06    3.50741129e-06    4.93043902e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86714710e-01    6.10072513e-01    0.00000000e+00    6.10072201e-01    4.99999478e-01    5.99992535e-01    5.86714710e-01    6.10072201e-01
4604     4.60400000e-08    5.99992536e-01    5.24316865e-06    3.50738852e-06    4.93043798e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86714772e-01    6.10068734e-01    0.00000000e+00    6.10068429e-01    4.99999491e-01    5.99992536e-01    5.86714772e-01    6.10068429e-01
4605     4.60500000e-08    5.99992537e-01    5.24312317e-06    3.50736576e-06    4.93043694e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86714834e-01    6.10064956e-01    0.00000000e+00    6.10064656e-01    4.99999504e-01    5.99992537e-01    5.86714834e-01    6.10064656e-01
4606     4.60600000e-08    5.99992537e-01    5.24307768e-06    3.50734300e-06    4.93043590e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86714895e-01    6.10061178e-01    0.00000000e+00    6.10060883e-01    4.99999517e-01    5.99992537e-01    5.86714895e-01    6.10060883e-01
4607     4.60700000e-08    5.99992538e-01    5.24303219e-06    3.50732023e-06    4.93043485e-06    0.00000000e+00    6.00000000e-01    0.00000000e+00    0.00000000e+00    5.86714957e-01    6.10057400e-01    0.00000000e+00    6.10057111e-01    4.99999529e-01    5.99992538e-01    5.86714957e-01    6.10057111e-01
